"school_id","school_year","school_year_id","school_name","category","arts_approved","ratio_approved_csc","school_average_minutes","arts_course_enrollment","percent_access","budget_per_student","count_partnerships","final_score","longitude","latitude","community_area","laef","category_simple","visual_arts","music","theatre","dance"
2,"2023-24",13,"Catalyst-Maria Charter HS","high_school",1,557,NA,NA,NA,10.7719928186715,3,3,"-87.6925212","41.7709878","Chicago Lawn",FALSE,"High Schools",6,0,0,0
6,"2023-24",13,"Academy for Global Citizenship Elementary School","elementary_school",3,150,146.5,480,1,10,8,1,"-87.74017","41.8074","Garfield Ridge",FALSE,"Elementary Schools",4,4,1,0
8,"2023-24",13,"Alain Locke Charter Elementary Academy","elementary_school",2,185.5,160,333,0.897574123989218,53.9083557951482,5,1,"-87.70507","41.87707","East Garfield Park",FALSE,"Elementary Schools",1,1,0,0
10,"2023-24",13,"ASPIRA Charter - Early College","high_school",3,85.6666666666667,NA,NA,NA,19.4552529182879,2,2,"-87.72677","41.93746","Avondale",FALSE,"High Schools",2,0,0,0
12,"2023-24",13,"ASPIRA Charter - Haugan Campus","middle_school",1,82,250,99,1,18.2926829268293,0,2,"-87.72182","41.9662","Albany Park",FALSE,NA,5,0,0,0
16,"2023-24",13,"Catalyst Elementary School - Circle Rock","elementary_school",3,168,77.5,504,1,128.968253968254,6,3,"-87.76543","41.88252","Austin",TRUE,"Elementary Schools",2,2,0,0
17,"2023-24",13,"Chicago High School for the Arts","high_school",40.5,14.9135802469136,NA,NA,NA,5082.70033112583,4,1,"-87.69484","41.89947","West Town",FALSE,"High Schools",47,80,59,40
18,"2023-24",13,"Chicago Intl Charter - Avalon / South Shore","elementary_school",2,218,160,436,1,6.88073394495413,1,2,"-87.58766","41.74293","Avalon Park",FALSE,"Elementary Schools",0,1,0,0
19,"2023-24",13,"Chicago Intl Charter - Basil","elementary_school",2,244,225.409836065574,488,1,10.2459016393443,0,2,"-87.67005","41.79426","New City",FALSE,"Elementary Schools",1,1,0,0
20,"2023-24",13,"Chicago Intl Charter - Bucktown","elementary_school",5,108.6,99.4475138121547,543,1,18.4162062615101,0,2,"-87.68081","41.92254670000001","Logan Square",FALSE,"Elementary Schools",1,1,1,0
21,"2023-24",13,"Chicago Intl Charter - Loomis Primary","elementary_school",2,175.5,268.034188034188,351,1,2.84900284900285,0,3,"-87.65693","41.71997","Washington Heights",FALSE,"Elementary Schools",0,14,0,14
22,"2023-24",13,"Chicago Intl Charter - Irving Park","elementary_school",3,168.333333333333,94.3445544554455,505,1,9.9009900990099,3,1,"-87.71073","41.95074","Irving Park",FALSE,"Elementary Schools",26,13,0,0
23,"2023-24",13,"Chicago Intl Charter - Prairie","elementary_school",3,140,182.142857142857,420,1,4.76190476190476,2,2,"-87.61678","41.68446","West Pullman",FALSE,"Elementary Schools",1,1,0,0
24,"2023-24",13,"Chicago Intl Charter - Washington Park","elementary_school",2,241.5,260.869565217391,483,1,20.703933747412,0,3,"-87.62201","41.78378","Washington Park",FALSE,"Elementary Schools",0,10,0,0
25,"2023-24",13,"Chicago Intl Charter - West Belden","elementary_school",2,264,46.0227272727273,528,1,9.46969696969697,0,3,"-87.77649","41.92163","Belmont Cragin",FALSE,"Elementary Schools",9,0,0,0
26,"2023-24",13,"Chicago Intl Charter - Wrightwood","elementary_school",1,626,108.690095846645,626,1,3.99361022364217,0,3,"-87.69314","41.74522","Ashburn",FALSE,"Elementary Schools",0,0,0,27
27,"2023-24",13,"Chicago Intl Charter - Ralph Ellison","high_school",0,NA,NA,NA,NA,NA,1,5,"-87.66896","41.74814","Auburn Gresham",FALSE,"High Schools",NA,NA,NA,NA
28,"2023-24",13,"Chicago Intl Charter - Longwood","combination",0,2028.33333333333,300,600,0.493015612161052,0.821692686935086,0,4,"-87.6559","41.72038","Washington Heights",FALSE,NA,5,2,0,4
29,"2023-24",13,"Chicago Intl Charter - Northtown","high_school",4,209,NA,NA,NA,23.9234449760766,3,1,"-87.72757","41.99089","North Park",FALSE,"High Schools",3,1,0,0
30,"2023-24",13,"Chicago Math and Science Academy High School","high_school",1,560.909090909091,NA,NA,NA,16.2074554294976,2,3,"-87.67518","42.01352","Rogers Park",FALSE,"High Schools",7,0,0,0
33,"2023-24",13,"Erie Elementary Charter School","elementary_school",2,195.5,184.143222506394,391,1,5.1150895140665,0,2,"-87.69412","41.90695","West Town",FALSE,"Elementary Schools",9,0,0,0
38,"2023-24",13,"KIPP Ascend Charter School","elementary_school",4,236.25,365.035149384886,569,0.602116402116402,5.29100529100529,1,2,"-87.72184","41.85834","North Lawndale",TRUE,"Elementary Schools",0,3,1,2
40,"2023-24",13,"LEARN Charter ES - Romano Butler Campus","elementary_school",3,154.666666666667,45.8728448275862,464,1,5.38793103448276,5,2,"-87.711","41.86712","North Lawndale",FALSE,"Elementary Schools",0,15,0,3
41,"2023-24",13,"LEARN Charter ES - Charles and Dorothy Campbell","elementary_school",1,359,91.3649025069638,359,1,30.6406685236769,1,2,"-87.69917","41.87786","East Garfield Park",TRUE,"Elementary Schools",14,0,0,0
42,"2023-24",13,"LEARN Charter ES - Excel","elementary_school",2,201,391.791044776119,402,1,106.965174129353,1,1,"-87.70254","41.8873","East Garfield Park",FALSE,"Elementary Schools",15,15,15,0
43,"2023-24",13,"Legacy Charter Elementary School","elementary_school",1,458,15.6,100,0.218340611353712,1.09170305676856,2,4,"-87.7084507","41.8572541","North Lawndale",FALSE,"Elementary Schools",1,0,0,0
44,"2023-24",13,"Namaste Charter Elementary School","elementary_school",0,NA,0,0,0,5.57103064066852,3,4,"-87.6675","41.82568","Mckinley Park",TRUE,"Elementary Schools",NA,NA,NA,NA
45,"2023-24",13,"Noble Street Charter - Noble Street College Prep","high_school",2.5,269.6,NA,NA,NA,5.19287833827893,1,2,"-87.6628151","41.9000524","West Town",FALSE,"High Schools",2,0,0,0
46,"2023-24",13,"Noble Street Charter - Gary Comer College Prep","combination",0,6913.33333333333,7.23240115718419,1037,1,4.82160077145612,2,4,"-87.604","41.7652","Greater Grand Crossing",TRUE,NA,1,1,0,1
47,"2023-24",13,"Noble Street Charter - Golder College Prep","high_school",3,216.666666666667,NA,NA,NA,0.769230769230769,1,4,"-87.66444","41.89549","West Town",FALSE,"High Schools",1,4,0,0
48,"2023-24",13,"Noble Street Charter - Pritzker College Prep","high_school",1,990,NA,NA,NA,20.2020202020202,1,3,"-87.72957","41.91485","Hermosa",FALSE,"High Schools",3,0,0,0
49,"2023-24",13,"Noble Street Charter - Rauner College Prep","high_school",2,299.5,NA,NA,NA,30.0500834724541,1,1,"-87.66124","41.89225","West Town",FALSE,"High Schools",1,3,0,0
50,"2023-24",13,"Noble Street Charter - Rowe-Clark Math & Sci Acad","high_school",0,6900,NA,NA,NA,7.2463768115942,1,4,"-87.71813","41.89519","Humboldt Park",FALSE,"High Schools",0,0,0,1
51,"2023-24",13,"Noble Street Charter - UIC College Prep","high_school",4,233.75,NA,NA,NA,12.8342245989305,1,1,"-87.67574","41.86538","Near West Side",FALSE,"High Schools",3,5,0,0
52,"2023-24",13,"North Lawndale College Prep - Christiana","high_school",0,3090,NA,NA,NA,48.5436893203884,2,4,"-87.70881","41.85848","North Lawndale",TRUE,"High Schools",1,0,0,0
53,"2023-24",13,"North Lawndale College Prep - Collins","high_school",0,3720,NA,NA,NA,0,1,4,"-87.70107","41.86436","North Lawndale",TRUE,"High Schools",1,0,0,0
54,"2023-24",13,"Asian Human Services - Passages Charter School","elementary_school",3,117.666666666667,124.419263456091,353,1,14.1643059490085,2,1,"-87.67124","41.98328","Edgewater",FALSE,"Elementary Schools",18,18,0,0
55,"2023-24",13,"Perspectives Charter Leadership Academy HS","high_school",1,847,NA,NA,NA,1.18063754427391,1,4,"-87.62650479999999","41.7388609","Chatham",FALSE,"High Schools",0,0,0,0
56,"2023-24",13,"Perspectives Charter - High School of Technology","high_school",1,427,NA,NA,NA,11.7096018735363,0,4,"-87.62650479999999","41.7388609","Chatham",FALSE,"High Schools",2,1,0,0
57,"2023-24",13,"Perspectives Charter - Rodney D Joslin","high_school",2,150,NA,NA,NA,36.3636363636364,1,1,"-87.6281","41.85626","Near South Side",FALSE,"High Schools",1,1,0,0
58,"2023-24",13,"Perspectives Charter - IIT Math & Science Academy","high_school",3,133,NA,NA,NA,125.31328320802,3,3,"-87.62436","41.82809","Douglas",FALSE,"High Schools",1,1,0,0
60,"2023-24",13,"Plato Learning Academy Elementary School","elementary_school",0,NA,NA,NA,NA,NA,1,5,"-87.7636","41.87251","Austin",FALSE,"Elementary Schools",8,0,0,0
61,"2023-24",13,"Polaris Charter Academy Elementary School","elementary_school",2,178,120,356,1,7.02247191011236,5,1,"-87.70809","41.8923","Humboldt Park",FALSE,"Elementary Schools",1,1,0,0
63,"2023-24",13,"Providence Englewood Charter","elementary_school",1,446,681.053811659193,446,1,11.2107623318386,3,1,"-87.66371","41.77519","West Englewood",FALSE,"Elementary Schools",1,1,0,0
67,"2023-24",13,"University of Chicago Charter - Donoghue","elementary_school",4,125,158.58,500,1,2,2,2,"-87.60806","41.82744","Oakland",FALSE,"Elementary Schools",8,0,8,0
68,"2023-24",13,"University of Chicago Charter - NKO","elementary_school",2.5,122,180,305,1,6.55737704918033,5,1,"-87.59842","41.81098","Kenwood",FALSE,"Elementary Schools",0,0,1,1
69,"2023-24",13,"University of Chicago Charter - Woodlawn","high_school",3,202.333333333333,NA,NA,NA,9.88467874794069,6,2,"-87.59732269999999","41.7804239","Woodlawn",FALSE,"High Schools",2,0,1,0
71,"2023-24",13,"Acero Charter Schools - SPC Daniel Zizumbo","elementary_school",1,531,120,531,1,1.88323917137476,0,3,"-87.73068","41.80821","Archer Heights",FALSE,"Elementary Schools",19,0,0,0
72,"2023-24",13,"Acero Charter Schools - PFC Omar E Torres","elementary_school",2,272,220,530,1,1.83823529411765,0,3,"-87.73068","41.80821","Archer Heights",FALSE,"Elementary Schools",1,1,0,0
73,"2023-24",13,"Acero Charter Schools - Bartolomé de las Casas","elementary_school",0,446,54.5454545454545,132,0.591928251121076,15.695067264574,3,3,"-87.6679","41.85941","Lower West Side",FALSE,"Elementary Schools",2,1,0,0
74,"2023-24",13,"Acero Charter Schools - Carlos Fuentes","elementary_school",2,197,130,394,1,7.61421319796954,3,1,"-87.69957","41.93733","Avondale",FALSE,"Elementary Schools",1,1,0,0
75,"2023-24",13,"Acero Charter Schools - Octavio Paz Campus","elementary_school",1,125,160.8,125,1,16,0,1,"-87.69239","41.84986","South Lawndale",FALSE,"Elementary Schools",8,0,0,0
76,"2023-24",13,"Acero Charter Schools - Rufino Tamayo","elementary_school",0.5,538,50.1342281879195,149,0.553903345724907,9.29368029739777,7,3,"-87.69361","41.8","Gage Park",FALSE,"Elementary Schools",0,5,0,0
77,"2023-24",13,"Acero Charter Schools - Major Hector P Garcia MD","high_school",3,207.666666666667,NA,NA,NA,5.73354735152488,14,1,"-87.73068","41.80821","Archer Heights",FALSE,"High Schools",2,4,3,0
78,"2023-24",13,"Urban Prep Acad for Young Men Charter - Englewood","high_school",2,46.5,NA,NA,NA,16.1290322580645,3,3,"-87.63422","41.78202","Englewood",FALSE,"High Schools",3,0,0,0
80,"2023-24",13,"Acero Charter Schools - Officer Donald J Marquez","elementary_school",2,258.5,650,540,1,19.100580270793,8,1,"-87.6972","41.8086","Brighton Park",FALSE,"Elementary Schools",1,1,0,0
81,"2023-24",13,"Chicago Technology Academy High School","high_school",3,130.666666666667,NA,NA,NA,12.2627551020408,3,2,"-87.65967","41.86298","Near West Side",FALSE,"High Schools",3,2,0,0
82,"2023-24",13,"Chicago Intl Charter - Lloyd Bond","elementary_school",2,129,180,280,1,4.65116279069767,3,1,"-87.60495","41.6537","Riverdale",FALSE,"Elementary Schools",0,1,0,0
84,"2023-24",13,"EPIC Academy High School","high_school",1,267,NA,NA,NA,13.1086142322097,5,3,"-87.54972","41.74498","South Chicago",FALSE,"High Schools",1,0,0,0
86,"2023-24",13,"Rowe Elementary School","elementary_school",5,140.6,460.597439544808,703,1,4.2674253200569,3,2,"-87.66474","41.90779","West Town",FALSE,"Elementary Schools",29,29,17,0
87,"2023-24",13,"Noble Street Charter - Chicago Bulls College Prep","high_school",7,164.571428571429,NA,NA,NA,13.0208333333333,1,1,"-87.67842","41.87909","Near West Side",FALSE,"High Schools",2,6,3,0
88,"2023-24",13,"Noble Street Charter - Muchin College Prep","high_school",2,470.5,NA,NA,NA,15.6546227417641,3,2,"-87.62725","41.88241","Loop",FALSE,"High Schools",2,3,0,0
89,"2023-24",13,"Acero Charter Schools - Sandra Cisneros","elementary_school",0,3530,71.3031161473088,353,1,5.6657223796034,0,4,"-87.6942","41.82307","Brighton Park",FALSE,"Elementary Schools",15,0,0,0
91,"2023-24",13,"Instituto Health Sciences Career Academy HS","high_school",3,183,NA,NA,NA,9.10746812386157,4,2,"-87.68586","41.84575","Lower West Side",FALSE,"High Schools",3,0,2,1
92,"2023-24",13,"Urban Prep Academy for Young Men - Bronzeville","high_school",0,1640,NA,NA,NA,9.14634146341463,2,4,"-87.61345","41.8309","Douglas",FALSE,"High Schools",1,0,0,0
93,"2023-24",13,"Noble Street Charter - Johnson HS","high_school",0,2295,NA,NA,NA,6.5359477124183,2,4,"-87.63556","41.77862","Englewood",TRUE,"High Schools",2,3,0,0
94,"2023-24",13,"LEARN  Charter School-South Chicago Campus","elementary_school",1,407,47.8746928746929,407,1,6.14250614250614,2,2,"-87.54506","41.73301","South Chicago",FALSE,"Elementary Schools",18,0,0,0
97,"2023-24",13,"LEARN Charter School - Hunter Perkins","elementary_school",2,238,100,476,1,16.8067226890756,2,1,"-87.66595","41.74338","Auburn Gresham",FALSE,"Elementary Schools",1,1,0,0
98,"2023-24",13,"Acero Charter Schools - Jovita Idar","elementary_school",1,524,103.053435114504,524,1,3.81679389312977,2,2,"-87.70944","41.80115","Gage Park",FALSE,"Elementary Schools",0,9,0,0
100,"2023-24",13,"Acero Charter Schools - Esmeralda Santiago","elementary_school",1,221,124.886877828054,221,1,38.4615384615385,2,1,"-87.68993","41.90044","West Town",FALSE,"Elementary Schools",0,9,0,0
101,"2023-24",13,"Catalyst-Maria Charter","combination",2,260,160,540,1,16.4835164835165,3,2,"-87.69251","41.77097","Chicago Lawn",FALSE,NA,8,0,0,0
102,"2023-24",13,"The Montessori School of Englewood Charter","elementary_school",1.5,231.333333333333,106.457142857143,350,1,43.2276657060519,2,1,"-87.66786719999999","41.7675808","West Englewood",FALSE,"Elementary Schools",3,1,2,1
103,"2023-24",13,"Noble Street Charter - Hansberry College Prep","high_school",2,259,NA,NA,NA,13.5135135135135,1,1,"-87.65132","41.73494","Auburn Gresham",FALSE,"High Schools",0,5,1,5
104,"2023-24",13,"Noble Street Charter School - DRW College Prep","high_school",1,375,NA,NA,NA,10.6666666666667,3,3,"-87.71001","41.86923","North Lawndale",FALSE,"High Schools",0,0,1,0
105,"2023-24",13,"Legal Prep Charter Academy","high_school",0.5,426,NA,NA,NA,117.370892018779,2,4,"-87.73380639999999","41.88147","West Garfield Park",TRUE,"High Schools",0,1,0,0
106,"2023-24",13,"Acero Charter Schools - Roberto Clemente","elementary_school",2,233,151.094420600858,466,1,3.21888412017167,1,2,"-87.78801","41.91779","Belmont Cragin",FALSE,"Elementary Schools",18,18,0,0
107,"2023-24",13,"Acero Charter Schools - Sor Juana Inés de la Cruz","combination",6,82.8333333333333,142.15291750503,497,1,60.3621730382294,1,1,"-87.685","42.01645","West Ridge",FALSE,NA,21,19,4,17
109,"2023-24",13,"YCCS-Academy of Scholastic Achievement HS","high_school",0,NA,NA,NA,NA,8.7719298245614,0,4,"-87.74214","41.88014","Austin",FALSE,"High Schools",NA,NA,NA,NA
110,"2023-24",13,"YCCS-Ada S McKinley-Lakeside HS","high_school",0,620,NA,NA,NA,10.752688172043,7,4,"-87.62535","41.84159","Douglas",FALSE,"High Schools",1,0,0,0
111,"2023-24",13,"YCCS-ASPIRA, Antonia Pantoja Alternative HS","high_school",0,NA,NA,NA,NA,1.48514851485149,1,4,"-87.72677","41.93793","Avondale",FALSE,"High Schools",NA,NA,NA,NA
112,"2023-24",13,"YCCS-Association House HS","high_school",0,980,NA,NA,NA,5.10204081632653,2,4,"-87.70731","41.90157","Humboldt Park",FALSE,"High Schools",1,0,0,0
114,"2023-24",13,"YCCS-CCA Academy HS","high_school",0,360,NA,NA,NA,41.6666666666667,4,4,"-87.72476","41.86508","North Lawndale",TRUE,"High Schools",NA,NA,NA,NA
115,"2023-24",13,"YCCS-Progressive Leadership Academy HS","high_school",0,1320,NA,NA,NA,37.8787878787879,1,4,"-87.61584099999999","41.77405359999999","Greater Grand Crossing",FALSE,"High Schools",0,0,0,0
116,"2023-24",13,"YCCS-Community Youth Development Institute HS2","high_school",0.5,166,NA,NA,NA,12.0481927710843,2,2,"-87.64161","41.75131","Auburn Gresham",FALSE,"High Schools",0,1,0,0
117,"2023-24",13,"YCCS-Dr Pedro Albizu Campos Puerto Rican HS","high_school",0,NA,NA,NA,NA,NA,3,5,"-87.6959754","41.9026974","West Town",FALSE,"High Schools",NA,NA,NA,NA
119,"2023-24",13,"YCCS-Innovations of Arts Integration HS","high_school",2,251,NA,NA,NA,3.48605577689243,1,3,"-87.62672","41.88265","Loop",TRUE,"High Schools",1,0,0,0
121,"2023-24",13,"YCCS-Latino Youth Alternative HS","high_school",0,1600,NA,NA,NA,6.25,1,4,"-87.69525","41.85464","South Lawndale",FALSE,"High Schools",2,0,0,1
122,"2023-24",13,"YCCS-Olive Harvey Middle College HS","high_school",1,131,NA,NA,NA,0,1,4,"-87.59212","41.71054","Pullman",FALSE,"High Schools",1,0,0,0
123,"2023-24",13,"Little Black Pearl Art and Design Academy","high_school",0,NA,NA,NA,NA,NA,0,5,"-87.59961","41.80994","Kenwood",FALSE,"High Schools",9,0,0,0
124,"2023-24",13,"YCCS-Sullivan House Alternative HS","high_school",0,NA,NA,NA,NA,36.8098159509202,2,4,"-87.57879","41.74601","Avalon Park",FALSE,"High Schools",NA,NA,NA,NA
126,"2023-24",13,"YCCS-Truman Middle College HS","high_school",0,1800,NA,NA,NA,55.5555555555556,1,4,"-87.6589635","41.96473659999999","Uptown",FALSE,"High Schools",0,2,0,1
128,"2023-24",13,"YCCS-West Town Academy Alternative HS","high_school",0,1680,NA,NA,NA,11.9047619047619,2,4,"-87.7028","41.8906","Humboldt Park",FALSE,"High Schools",1,0,0,0
129,"2023-24",13,"YCCS-West HS","high_school",0,650,NA,NA,NA,153.846153846154,2,3,"-87.74925","41.90199","Austin",FALSE,"High Schools",1,1,0,0
130,"2023-24",13,"YCCS-Youth Connection Leadership Academy HS","high_school",0,NA,NA,NA,NA,NA,1,5,"-87.62713","41.83252","Douglas",FALSE,"High Schools",NA,NA,NA,NA
131,"2023-24",13,"KIPP Academy Chicago Campus","elementary_school",4,163.658536585366,208.928571428571,420,0.625931445603577,6.70640834575261,2,3,"-87.74679","41.89165","Austin",TRUE,"Elementary Schools",5,5,0,5
132,"2023-24",13,"Chicago Excel Academy","high_school",1,267,NA,NA,NA,7.49063670411985,2,2,"-87.65433660000001","41.6919111","Morgan Park",FALSE,"High Schools",3,0,0,0
134,"2023-24",13,"Acero Charter Schools - Victoria Soto","high_school",4,141.25,NA,NA,NA,5.30973451327434,6,2,"-87.71113","41.80071","Gage Park",FALSE,"High Schools",7,10,0,0
135,"2023-24",13,"YCCS-Chatham Academy HS","high_school",0,NA,NA,NA,NA,NA,0,5,"-87.60678","41.72999","Chatham",FALSE,"High Schools",NA,NA,NA,NA
136,"2023-24",13,"Learn Charter 7 ES","elementary_school",4,37.5,177.6,150,1,6.66666666666667,1,2,"-87.70254","41.8873","East Garfield Park",FALSE,"Elementary Schools",6,6,6,6
138,"2023-24",13,"Acero Charter Schools - Brighton Park","elementary_school",2,233,120,466,1,3.21888412017167,2,1,"-87.69347","41.81331","Brighton Park",FALSE,"Elementary Schools",1,1,0,0
141,"2023-24",13,"Noble Street Charter - Butler College Prep","high_school",5,127.4,NA,NA,NA,62.7943485086342,0,2,"-87.6026","41.70654","Pullman",FALSE,"High Schools",1,2,0,1
142,"2023-24",13,"Noble Street Charter - Baker College Prep","high_school",2.5,96,NA,NA,NA,170.833333333333,1,2,"-87.5575","41.73443","South Chicago",FALSE,"High Schools",1,1,2,0
144,"2023-24",13,"Christopher House Charter School ES","elementary_school",2,215,60,430,1,11.6279069767442,0,3,"-87.75786","41.92204","Belmont Cragin",TRUE,"Elementary Schools",1,1,0,0
146,"2023-24",13,"Chicago Charter Collegiate School","combination",2,122.5,105.30612244898,245,1,10.2040816326531,2,2,"-87.61829","41.67938","West Pullman",TRUE,NA,0,0,6,6
147,"2023-24",13,"Intrinsic Charter School","high_school",4,235.25,NA,NA,NA,95.6429330499469,2,1,"-87.74102","41.93963","Irving Park",FALSE,"High Schools",2,0,2,0
148,"2023-24",13,"KIPP Chicago Charter School - KIPP Bloom","elementary_school",2,420.454545454545,44.5945945945946,925,1,1.08108108108108,2,2,"-87.64088","41.79339","Englewood",TRUE,"Elementary Schools",0,0,0,5
149,"2023-24",13,"Instituto - Justice and Leadership","high_school",1,57,NA,NA,NA,21.0526315789474,2,1,"-87.6841926","41.8456193","Lower West Side",FALSE,"High Schools",12,0,0,0
150,"2023-24",13,"LEARN Charter - Middle School Campus (LEARN 8)","elementary_school",0,NA,NA,NA,NA,NA,0,5,"-87.70254","41.8873","East Garfield Park",FALSE,"Elementary Schools",NA,NA,NA,NA
152,"2023-24",13,"Horizon Science Academy Southwest Chicago Charter","combination",4,191.5,108,500,1,32.6370757180157,2,1,"-87.68402","41.79521","Gage Park",FALSE,NA,11,10,0,0
153,"2023-24",13,"Great Lakes Academy Charter School","elementary_school",2,268.5,99.0432330827068,532,1,29.3351955307263,3,2,"-87.5597","41.74238","South Chicago",FALSE,"Elementary Schools",5,4,0,0
154,"2023-24",13,"Noble Street Charter - ITW David Speer Academy Campus","high_school",2,536.09756097561,NA,NA,NA,18.1983621474067,4,2,"-87.759881","41.91724869999999","Belmont Cragin",FALSE,"High Schools",3,0,1,0
155,"2023-24",13,"Noble Street Charter - The Noble Academy Campus","high_school",4,130.25,NA,NA,NA,5.75815738963532,1,2,"-87.64539429999999","41.9074483","Near North Side",FALSE,"High Schools",2,4,1,0
157,"2023-24",13,"ASPIRA Business and Finance","high_school",2,246,NA,NA,NA,20.3252032520325,2,2,"-87.7174948","41.9360176","Avondale",TRUE,"High Schools",1,2,0,0
158,"2023-24",13,"Pathways in Education Brighton Park","high_school",0,711.666666666667,NA,NA,NA,2.34192037470726,2,4,"-87.70237","41.80839","Brighton Park",FALSE,"High Schools",6,1,1,0
159,"2023-24",13,"Excel Academy of South Shore","high_school",0,NA,NA,NA,NA,4.80769230769231,1,4,"-87.5568043","41.76051349999999","South Shore",FALSE,"High Schools",4,2,0,0
160,"2023-24",13,"Excel Academy of Southwest","high_school",2,77.5,NA,NA,NA,25.8064516129032,1,2,"-87.68968199999999","41.76556009999999","Chicago Lawn",FALSE,"High Schools",1,2,0,0
162,"2023-24",13,"Moving Everest Charter School","elementary_school",0,3850,200,490,0.636363636363636,2.5974025974026,2,3,"-87.755741","41.88838","Austin",FALSE,"Elementary Schools",1,1,0,0
163,"2023-24",13,"Noble Mansueto High School","high_school",0,NA,NA,NA,NA,NA,3,5,"-87.697469","41.8076606","Brighton Park",FALSE,"High Schools",NA,NA,NA,NA
164,"2023-24",13,"KIPP One Academy","elementary_school",3,344,180,640,0.62015503875969,0.968992248062015,3,3,"-87.72646209999999","41.8941496","Humboldt Park",FALSE,"Elementary Schools",1,0,1,1
165,"2023-24",13,"Chicago Vocational Career Academy High School","high_school",2,239.583333333333,NA,NA,NA,43.4782608695652,3,1,"-87.57252","41.7385","Avalon Park",FALSE,"High Schools",4,3,0,0
167,"2023-24",13,"Paul Laurence Dunbar Career Academy High School","high_school",1,244.666666666667,NA,NA,NA,10.8991825613079,1,3,"-87.61851","41.84037","Douglas",FALSE,"High Schools",0,2,0,0
168,"2023-24",13,"William Jones College Preparatory High School","high_school",11.5,171.04347826087,NA,NA,NA,25.419420437214,10,1,"-87.62793","41.87296","Loop",FALSE,"High Schools",13,24,4,4
169,"2023-24",13,"Charles Allen Prosser Career Academy High School","high_school",6,195,NA,NA,NA,10.5931623931624,10,1,"-87.76185","41.91942","Belmont Cragin",FALSE,"High Schools",4,4,2,0
170,"2023-24",13,"Walter Payton College Preparatory High School","high_school",6,210,NA,NA,NA,57.0992063492063,20,1,"-87.63513","41.90166","Near North Side",FALSE,"High Schools",15,19,2,3
171,"2023-24",13,"Ellen H Richards Career Academy High School","high_school",3,92.6666666666667,NA,NA,NA,65.431654676259,4,2,"-87.66193","41.80272","New City",TRUE,"High Schools",2,2,0,0
174,"2023-24",13,"North-Grand High School","high_school",5,209.4,NA,NA,NA,16.2368672397326,5,1,"-87.73539","41.91265","Humboldt Park",FALSE,"High Schools",7,4,1,2
175,"2023-24",13,"Neal F Simeon Career Academy High School","high_school",4,269.25,NA,NA,NA,0.928505106778087,7,1,"-87.63463","41.74535","Chatham",FALSE,"High Schools",5,4,2,0
176,"2023-24",13,"George Westinghouse College Prep","high_school",8,154.5,NA,NA,NA,12.1359223300971,8,1,"-87.70732","41.88911","Humboldt Park",TRUE,"High Schools",8,11,3,1
177,"2023-24",13,"John Hancock College Preparatory High School","high_school",5,205.6,NA,NA,NA,19.4552529182879,7,1,"-87.75878240000002","41.7753059","Clearing",FALSE,"High Schools",7,9,5,0
178,"2023-24",13,"Roald Amundsen High School","high_school",7,214.714285714286,NA,NA,NA,9.78576180971391,7,2,"-87.68031","41.97509","Lincoln Square",FALSE,"High Schools",7,20,3,0
179,"2023-24",13,"William J Bogan High School","high_school",3,191.333333333333,NA,NA,NA,17.4216027874564,6,1,"-87.72067","41.74876","Ashburn",FALSE,"High Schools",4,2,1,0
181,"2023-24",13,"David G Farragut Career Academy High School","high_school",4,122.25,NA,NA,NA,9.35173824130879,4,2,"-87.7083","41.84934","South Lawndale",FALSE,"High Schools",8,0,6,0
182,"2023-24",13,"Christian Fenger Academy High School","high_school",2,105,NA,NA,NA,0,2,2,"-87.63835","41.68968","Roseland",FALSE,"High Schools",0,1,2,0
185,"2023-24",13,"Edwin G Foreman High School","high_school",2,289.047619047619,NA,NA,NA,6.58978583196046,2,2,"-87.75273","41.93977","Portage Park",FALSE,"High Schools",3,11,0,0
186,"2023-24",13,"Gage Park High School","high_school",2,174,NA,NA,NA,22.9885057471264,2,2,"-87.68973","41.79103","Gage Park",FALSE,"High Schools",1,4,0,0
187,"2023-24",13,"John M Harlan Community Academy High School","high_school",2,102.5,NA,NA,NA,17.5853658536585,3,2,"-87.62128","41.71819","Roseland",FALSE,"High Schools",1,0,1,0
189,"2023-24",13,"Emil G Hirsch Metropolitan High School","high_school",1,104,NA,NA,NA,7.21153846153846,2,4,"-87.60163","41.75422","Greater Grand Crossing",TRUE,"High Schools",5,0,0,0
190,"2023-24",13,"Hyde Park Academy High School","high_school",4,201.75,NA,NA,NA,1.23915737298637,10,2,"-87.58724","41.78214","Woodlawn",TRUE,"High Schools",9,2,0,4
191,"2023-24",13,"Thomas Kelly High School","high_school",11,155.545454545455,NA,NA,NA,39.7428404441847,4,1,"-87.69512","41.81861","Brighton Park",FALSE,"High Schools",11,13,6,0
192,"2023-24",13,"Kelvyn Park High School","high_school",6,79.8333333333333,NA,NA,NA,90.8246346555324,7,1,"-87.73604","41.92722","Hermosa",FALSE,"High Schools",7,4,4,0
193,"2023-24",13,"John F Kennedy High School","high_school",6,266.833333333333,NA,NA,NA,3.74765771392879,9,2,"-87.78032","41.79023","Garfield Ridge",FALSE,"High Schools",10,6,4,1
